id;tipoPropiedad;precioUSD;fechaUltimaActualizacion;vendedor;terrenoTotal;terrenoEdificado;cantDormitorios;cantBanos;cantCochera;barrio;ciudad;coordX;coordY;URL
4858960;DEPARTAMENTO;118000;2023-11-01;CF SERVICIOS INMOBILIARIOS;86.0;;2.0;2.0;;NUEVA CORDOBA;CORDOBA;;;https://clasificados.lavoz.com.ar/avisos/departamentos/4858960/vendo-departamento-2-dormitorios-en-nueva-cordoba
4867060;CASA;186000;2023-11-01;GRUPO NORTE - CPI 5832;450.0;170.0;3.0;3.0;2.0;LAS CANITAS BARRIO PRIVADO;MALAGUENO;-31.463962;-64.426386;https://clasificados.lavoz.com.ar/avisos/casas/4867060/canitas-casa-3-dorm-170-m2-cub-450-terr-amplio-patio
4855048;CASA;247000;2023-11-01;HANSEN;1200.0;210.0;3.0;3.0;2.0;;CORDOBA;-31.437177;-64.303379;https://clasificados.lavoz.com.ar/avisos/casas/4855048/siete-soles-verandas-1200-t
4895198;TERRENO;90000;2023-11-01;DESCALZI & ORTEGA PROPIEDADES;1000.0;;;;;LA DESEADA;LA CALERA;-31.354002;-64.328262;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4895198/country-deseada-1000-m2-aprox-excelente-lote
4840642;DEPARTAMENTO;26000;2023-11-01;FIDELIO;38.0;;1.0;1.0;;CENTRO;CORDOBA;-31.327833;-64.203072;https://clasificados.lavoz.com.ar/avisos/departamentos/4840642/centro-excelente-departamento-1-dor
4908359;CASA;320000;2023-11-01;INMOBILIARIO IGNACIO MUELA;7192.0;829.0;4.0;4.0;;;SAN ANTONIO DE ARREDONDO;-31.418116;-64.341087;https://clasificados.lavoz.com.ar/avisos/casas/4908359/vendo-hotel-en-jarillas-punilla-cordoba-16-habitaciones
4897755;TERRENO;133000;2023-11-01;MARTIN LATASA;361.0;;;;;GREENVILLE 2;CORDOBA;;;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4897755/venta-greenville-2
4748737;CASA;330000;2023-11-01;LOPEZ BAENA PROPIEDADES;360.0;290.0;4.0;3.0;2.0;JARDIN CLARET;CORDOBA;-31.347881;-64.232507;https://clasificados.lavoz.com.ar/avisos/casas/4748737/casa-3-dorm-patio-y-pileta-en-jardin-claret-zona-norte
4873745;DEPARTAMENTO;128000;2023-11-01;CANALDA CORDOBA SERVICIOS INMOBILIARIOS;80.0;;2.0;2.0;1.0;CHATEAU CARRERAS;CORDOBA;-31.391975;-64.261548;https://clasificados.lavoz.com.ar/avisos/departamentos/4873745/harmonie-chateau-exclusivo-departamento-de-2-dorm-en-venta
4897422;CASA;199000;2023-11-01;REMAX;1300.0;491.0;4.0;4.0;4.0;EL TALAR;MENDIOLAZA;-31.258156;-64.290833;https://clasificados.lavoz.com.ar/avisos/casas/4897422/casa-de-categoria-en-talar-de-mendiolaza-exc-vista
4901876;DEPARTAMENTO;61000;2023-11-01;BALUARTE - VALORES INMOBILIARIOS;70.0;;2.0;2.0;;ALBERDI;CORDOBA;-31.408844;-64.211496;https://clasificados.lavoz.com.ar/avisos/departamentos/4901876/hermoso-dpto-2-dormitorios-semipiso
4890850;TERRENO;78000;2023-11-01;MARCELO BRINON PROPIEDADES;254.0;;;;;CRISOL SUD;CORDOBA;;;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4890850/apto-duplex-frente-a-plaza-belgrano
4886202;DEPARTAMENTO;235000;2023-11-01;AGUSTIN PAYGES INMOBILIARIA;170.0;;2.0;3.0;1.0;NUEVA CORDOBA;CORDOBA;-31.42313;-64.187601;https://clasificados.lavoz.com.ar/avisos/departamentos/4886202/nueva-cordoba-yrigoyen-frente-al-buen-pastor-semipiso-3-dorm-con-cocher
4858506;CASA;500000;2023-11-01;INMOBILIARIA OLGA OLMOS;1555.0;460.0;4.0;4.0;2.0;EL BOSQUE;CORDOBA;;;https://clasificados.lavoz.com.ar/avisos/casas/4858506/bosque-casa-a-venta-de-categoria
4981677;DEPARTAMENTO;55000;2023-11-01;ALBERDI NEGOCIOS INMOBILIARIOS;28.0;;;1.0;;NUEVA CORDOBA;CORDOBA;-31.424814;-64.193986;https://clasificados.lavoz.com.ar/avisos/departamentos/4981677/loftmonoambiente-a-estrenar-en-venta-ideal-p-depto-temporario-canada-y-
4683190;DEPARTAMENTO;245000;2023-11-01;TH GRUPO;150.0;;2.0;2.0;1.0;VALLE ESCONDIDO;CORDOBA;-31.366051;-64.280405;https://clasificados.lavoz.com.ar/avisos/departamentos/4683190/departamento-de-2-dormitorios-en-collado
4878735;CASA;125000;2023-11-01;SEBASTIAN MENENDEZ NEGOCIOS INMOBILIAROS;170.0;;3.0;3.0;2.0;MANANTIALES;CORDOBA;-31.469579;-64.259596;https://clasificados.lavoz.com.ar/avisos/casas/4878735/solares-de-manantiales-3-dorm-2-plantas-frente-a-plaza
4926647;CASA;110000;2023-11-01;GFH PROPIEDADES;150.0;127.0;3.0;3.0;2.0;;COLINAS DE MANANTIALES;-31.47944;-64.266887;https://clasificados.lavoz.com.ar/avisos/casas/4926647/colinas-de-manantiales-duplex-3-dormitorios-con-piscina
4948443;TERRENO;32000;2023-11-01;BERNASCONI;268.0;;;;;RINCON DE MANANTIALES;CORDOBA;-31.415584;-64.235;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4948443/rincones-de-manantiales
4979597;CASA;330000;2023-11-01;AAGAARD INVERSIONES INMOBILIARIAS;630.0;350.0;3.0;3.0;1.0;SAN ISIDRO;VILLA ALLENDE;-31.304819;-64.248609;https://clasificados.lavoz.com.ar/avisos/casas/4979597/san-isidro-3-dorm-pileta-hermosa
4967341;CASA;155000;2023-11-01;AB SERVICIOS INMOBILIARIOS;267.0;310.0;4.0;3.0;5.0;ALTAMIRA;CORDOBA;-31.427867;-64.130097;https://clasificados.lavoz.com.ar/avisos/casas/4967341/se-vende-hermosa-casa-esquina-de-categoria-en-b%C2%B0-altamira
4883768;CASA;650000;2023-11-01;PLATINUS BIENES RAICES;1200.0;320.0;4.0;4.0;2.0;ESTANCIA Q2;MENDIOLAZA;;;https://clasificados.lavoz.com.ar/avisos/casas/4883768/imponente-casa-country-estancia-q2-%E2%80%93-mendiolaza
4974054;DEPARTAMENTO;75000;2023-11-01;LUCIANO LUTRI INMUEBLES;80.0;;1.0;1.0;;NUEVA CORDOBA;CORDOBA;-31.432489;-64.189546;https://clasificados.lavoz.com.ar/avisos/departamentos/4974054/1-dormitorio-80m2-en-mejor-zona-de-nueva-cba
4905151;CASA;155000;2023-11-01;BRINON INMUEBLES;375.0;196.0;3.0;2.0;;GENERAL PAZ;CORDOBA;-31.409443;-64.159342;https://clasificados.lavoz.com.ar/avisos/casas/4905151/casa-tres-dormitorios-planta-baja-mejor-zona-barrio-patria
4878533;TERRENO;48500;2023-11-01;DRORIA COMUNIDAD INMOBILIARIA;360.0;;;;;;TERRAZAS DE MANANTIALES;;;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4878533/lote-en-venta-terrazas-de-manantiales
4883241;TERRENO;90000;2023-11-01;CASTINEIRA SALGUERO GESTION INMOBILIARIA;1350.0;;;;;LAS MORAS;CORDOBA;-31.495279;-64.185877;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4883241/hermoso-lote-moras-barrio-con-seguridad-1350-m2
5171764;TERRENO;245000;2023-11-01;KIR;677.0;;;;;ALTO VERDE;CORDOBA;;;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/5171764/vendo-lote-apto-6-unidades-housing-zona-dino-alto-verde
4895353;TERRENO;128900;2023-11-01;ANDREA PEREZ CORDI ACTIVOS INMOBILIARIOS;1012.0;;;;;ESTANCIA EL TERRON;MENDIOLAZA;-31.27679;-64.301262;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4895353/oportunidad-lote-en-terron
4896369;TERRENO;42000;2023-11-01;E.B. NEGOCIOS INMOBILIARIOS;1250.0;;;;;;;-31.843904;-64.547827;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4896369/puerto-del-aguila-etapa-5-lote-en-venta
4881977;DEPARTAMENTO;30000;2023-11-01;HOUSE NEGOCIOS INMOBILIARIOS;45.0;;1.0;1.0;;CENTRO;CORDOBA;-31.413212;-64.179642;https://clasificados.lavoz.com.ar/avisos/departamentos/4881977/barrio-centro-muy-luminoso-ambientes-amplios-escritura
4883494;CASA;120000;2023-11-01;FISER SERVICIOS INMOBILIARIOS;280.0;230.0;1.0;3.0;1.0;PARQUE HORIZONTE;CORDOBA;-31.459618;-64.206162;https://clasificados.lavoz.com.ar/avisos/casas/4883494/oportunidad-zona-sur-parque-horizonte-casa-departame
4854429;DEPARTAMENTO;39900;2023-11-01;GESTION INMOBILIARIA;39.0;;1.0;1.0;;GENERAL PAZ;CORDOBA;-31.406321;-64.171704;https://clasificados.lavoz.com.ar/avisos/departamentos/4854429/hermoso-departamento-en-venta
4948875;DEPARTAMENTO;45000;2023-11-01;BIPPER;38.0;;1.0;1.0;;NUEVA CORDOBA;CORDOBA;-31.427902;-64.190386;https://clasificados.lavoz.com.ar/avisos/departamentos/4948875/en-venta-1-dor-38mt-o-trejo-1075
4853946;DEPARTAMENTO;78000;2023-11-01;AMBIENTI INMOBILIARIA;60.0;;2.0;2.0;;GENERAL PAZ;CORDOBA;-31.411669;-64.162324;https://clasificados.lavoz.com.ar/avisos/departamentos/4853946/%E2%96%BAtu-depto-en-mejor-zona-de-gral-paz%E2%97%84
4845784;CASA;159000;2023-11-01;GRUPO BANKER INVERSIONES INMOBILIARIAS;160.0;160.0;3.0;2.0;2.0;URCA;CORDOBA;-31.383942;-64.23983;https://clasificados.lavoz.com.ar/avisos/casas/4845784/se-vende-casa-3-dormitorios-con-patio-barrio-urca
4913287;CASA;110000;2023-11-01;AAGAARD INVERSIONES INMOBILIARIAS;180.0;125.0;3.0;2.0;1.0;NUEVO URCA;CORDOBA;-31.383196;-64.267802;https://clasificados.lavoz.com.ar/avisos/casas/4913287/duplex-en-venta-nuevo-urca-3-dorm
4849077;TERRENO;105000;2023-11-01;ALBAR DIAZ INMUEBLES;1200.0;;;;;LA DESEADA;LA CALERA;;;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4849077/mejor-lote-lejos-vista-plano
4851420;CASA;102000;2023-11-01;VEGAS IN;127.0;127.0;3.0;3.0;;PRADOS DE MANANTIALES;CORDOBA;;;https://clasificados.lavoz.com.ar/avisos/casas/4851420/prados-de-manantiales-3-habitaciones
4894998;CASA;399000;2023-11-01;AAGAARD INVERSIONES INMOBILIARIAS;2100.0;400.0;3.0;3.0;2.0;;CAUSANA;-31.454083;-64.389471;https://clasificados.lavoz.com.ar/avisos/casas/4894998/casa-en-venta-causana-una-planta
4853046;CASA;360000;2023-11-01;IGNACIO MUNOZ SERVICIOS INMOBILIARIOS;1500.0;360.0;4.0;4.0;4.0;SIETE SOLES;CORDOBA;-31.365364;-64.06106;https://clasificados.lavoz.com.ar/avisos/casas/4853046/siete-soles-recmenor-4dor-4bnos-piscina
4878831;TERRENO;45000;2023-11-01;INMOBILIARIA PINTO.PROP;890.0;;;;;STOECKLIN;LA CALERA;-31.354638;-64.327779;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4878831/terreno-venta-calera-890-mts
4847419;CASA;62500;2023-11-01;CONSULTIA INMOBILIARIA;130.0;100.0;3.0;1.0;;OTRO;RIO CEBALLOS;;;https://clasificados.lavoz.com.ar/avisos/casas/4847419/casa-en-rio-ceballos-a-300-mts-rotonda-de-ingreso-3-dormitorios
4881379;DEPARTAMENTO;75000;2023-11-01;LATELLA FRIAS;80.0;;3.0;2.0;;ALBERDI;CORDOBA;-31.408867;-64.209707;https://clasificados.lavoz.com.ar/avisos/departamentos/4881379/b%C2%BA-alto-alberdi-apto-credito-3-dorm-2-banos-nuevo-con-escritura
4902356;CASA;164000;2023-11-01;GESTION INMOBILIARIA;231.0;182.0;3.0;3.0;2.0;ARGUELLO;CORDOBA;;;https://clasificados.lavoz.com.ar/avisos/casas/4902356/precio-promocional-exclusiva-casa-premium-de-3-dorm-en-housing
4878072;CASA;120000;2023-11-01;FONDO NORTE SERVICIOS INMOBILIARIOS;500.0;150.0;2.0;1.0;;VILLA CATALINA;RIO CEBALLOS;-31.206519;-64.280163;https://clasificados.lavoz.com.ar/avisos/casas/4878072/casa-en-venta-villa-catalina
4603519;DEPARTAMENTO;120000;2023-11-01;TH GRUPO;106.0;;2.0;1.0;1.0;CONDOR ALTO;VILLA ALLENDE;-31.279761;-64.300339;https://clasificados.lavoz.com.ar/avisos/departamentos/4603519/housing-condor-alto-villa-allende-a-estrenar-depto-2-dorm
4833623;DEPARTAMENTO;82000;2023-11-01;CORDOBA REAL ESTATE;85.0;;2.0;2.0;;CENTRO;CORDOBA;-31.410337;-64.195279;https://clasificados.lavoz.com.ar/avisos/departamentos/4833623/vendo-departamento-de-categoria-2-dor-centro
4925092;CASA;120000;2023-11-01;LATELLA FRIAS;60.0;110.0;3.0;2.0;1.0;GENERAL PAZ;CORDOBA;-31.41326;-64.173206;https://clasificados.lavoz.com.ar/avisos/casas/4925092/b%C2%BA-general-paz-casa-3-dom-2-plantas-terraza
4853309;DEPARTAMENTO;46300;2023-11-01;GRUPO CANTER;40.0;;1.0;;;COFICO;CORDOBA;-31.39184;-64.186394;https://clasificados.lavoz.com.ar/avisos/departamentos/4853309/lanzamiento-mid-baigorri-40-cuotas
4907836;TERRENO;110000;2023-11-01;MARTINEZ PICH;600.0;;;;;SIETE SOLES;CORDOBA;-31.438891;-64.303268;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4907836/siete-soles-parterres-fondo-norte
4853571;CASA;440000;2023-11-01;GRUPO SEHO;20000.0;1000.0;4.0;4.0;4.0;VILLA GRAN PARQUE;CORDOBA;;;https://clasificados.lavoz.com.ar/avisos/casas/4853571/casa-quinta-sobre-2-hectareas-en-barrio-maria-lastenia
4874551;CASA;450000;2023-11-01;ALIANZA SUR;1700.0;300.0;3.0;3.0;;FINCAS DEL SUR I;CORDOBA;-31.485081;-64.154521;https://clasificados.lavoz.com.ar/avisos/casas/4874551/casa-en-fincas-del-sur-i
4880872;CASA;120000;2023-11-01;SALVATIERRA ASESORES INMOBILIARIOS;250.0;240.0;3.0;2.0;3.0;GENERAL PAZ;CORDOBA;-31.407679;-64.161123;https://clasificados.lavoz.com.ar/avisos/casas/4880872/gralpaz-oncativo-1835-a-reciclar-excelente-ubicacion
4855968;CASA;109000;2023-11-01;CORSICO & ONETO. SERVICIOS INMOBILIARIOS INTEGRALES;260.0;150.0;3.0;2.0;2.0;ALTO VERDE;CORDOBA;-31.374674;-64.216581;https://clasificados.lavoz.com.ar/avisos/casas/4855968/alto-verde-a-mts-del-shopping-villa-cabrera-a-refaccionar
4960999;CASA;475000;2023-11-01;CABALEN PROPIEDADES;1000.0;300.0;3.0;4.0;2.0;AYRES DEL SUR;CORDOBA;-31.463736;-64.185956;https://clasificados.lavoz.com.ar/avisos/casas/4960999/vendo-country-ayres-del-sur-3-dormitorio-cateogorai-pileta-seguridad
4908488;DEPARTAMENTO;41000;2023-11-01;SEBASTIAN MENENDEZ NEGOCIOS INMOBILIAROS;48.0;;1.0;;;VILLA SOL;CORDOBA;;;https://clasificados.lavoz.com.ar/avisos/departamentos/4908488/complejo-villa-sol-apto-credito-1-dorm-pb
4853298;DEPARTAMENTO;76500;2023-11-01;GRUPO CANTER;74.0;;2.0;1.0;;COFICO;CORDOBA;-31.399102;-64.179041;https://clasificados.lavoz.com.ar/avisos/departamentos/4853298/lanzamiento-mid-jeronimo-financiacion-48-cuotas
4901366;DEPARTAMENTO;105000;2023-11-01;CORDOBA REAL ESTATE;100.0;;3.0;2.0;;NUEVA CORDOBA;CORDOBA;-31.417198;-64.180184;https://clasificados.lavoz.com.ar/avisos/departamentos/4901366/oportunidad-vendo-departamento-3-dor-centro-bv-chacabuco
4884568;CASA;145000;2023-11-01;BERTERO NEGOCIOS INMOBILIARIOS;120.0;111.0;3.0;2.0;;POETA LUGONES;CORDOBA;-31.36255;-64.207035;https://clasificados.lavoz.com.ar/avisos/casas/4884568/espectacular-duplex-3-dorm-en-b%C2%B0-poeta-lugones
4879454;TERRENO;38500;2023-11-01;VASQUEZ & VASQUEZ;360.0;;;;;DOCTA URBANIZACION INTELIGENTE;CORDOBA;;;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4879454/lotes-en-docta
5042930;CASA;220000;2023-11-01;JB SRUR, LA INMOBILIARIA DE CORDOBA;525.0;179.0;2.0;2.0;2.0;LAS CANITAS BARRIO PRIVADO;MALAGUENO;-31.473913;-64.430757;https://clasificados.lavoz.com.ar/avisos/casas/5042930/casa-de-2-dormitorios-en-canitas-barrio-privado
5041959;DEPARTAMENTO;91000;2023-11-01;FUSION BIENES RAICES;44.0;;1.0;;;NUEVA CORDOBA;CORDOBA;-31.42566;-64.182708;https://clasificados.lavoz.com.ar/avisos/departamentos/5041959/dpto-externo-balcon-amplio-ob-oro-375-nva-cba-posesion-agosto-23
5047649;CASA;124900;2023-11-01;JD HONIGMAN NEGOCIOS INMOBILIARIOS;250.0;129.0;3.0;2.0;1.0;QUEBRADA DE LAS ROSAS;CORDOBA;-31.38439;-64.251102;https://clasificados.lavoz.com.ar/avisos/casas/5047649/muy-linda-casa-apta-bancor
5035246;TERRENO;5000;2023-11-01;LUCIANO GONZALEZ;570.0;;;;;;ARROYO DE LOS PATOS;;;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/5035246/lotes-zona-de-arroyo-de-patos-con-escritura-inmediata
4898088;DEPARTAMENTO;36000;2023-11-01;HUMAN NEGOCIOS INMOBILIARIOS;40.0;;1.0;1.0;;GENERAL PAZ;CORDOBA;-31.416453;-64.170426;https://clasificados.lavoz.com.ar/avisos/departamentos/4898088/gral-paz-1-dorm-int-a-mts-de-plaza
5033094;DEPARTAMENTO;140000;2023-11-01;AGRELO PROPIEDADES;127.0;;3.0;2.0;;CENTRO;CORDOBA;-31.320725;-64.257322;https://clasificados.lavoz.com.ar/avisos/departamentos/5033094/27-de-abril-dpto-en-venta
5041375;CASA;69900;2023-11-01;QUIROGA BISARO;398.0;159.0;2.0;;;OLMOS;CORDOBA;;;https://clasificados.lavoz.com.ar/avisos/casas/5041375/casa-en-venta-en-b%C2%B0-olmos-sur-lote-de-400-mts2
5041541;CASA;195000;2023-11-01;JB SRUR, LA INMOBILIARIA DE CORDOBA;380.0;190.0;3.0;3.0;2.0;LAS CANITAS BARRIO PRIVADO;MALAGUENO;-31.461102;-64.425693;https://clasificados.lavoz.com.ar/avisos/casas/5041541/casa-en-venta-3-dormitorios-en-canitas-barrio-privado
5023712;DEPARTAMENTO;54500;2023-11-01;BERTERO NEGOCIOS INMOBILIARIOS;45.0;;1.0;;;CENTRO;CORDOBA;;;https://clasificados.lavoz.com.ar/avisos/departamentos/5023712/loft-en-piso-24-increible-vista-de-ciudad-1-dorm-centro
5037411;CASA;1200000;2023-11-01;MALBRAN OPERADORES INMOBILIARIOS;2250.0;600.0;;;4.0;BARRANCAS NORTE;CORDOBA;-31.371953;-64.23756;https://clasificados.lavoz.com.ar/avisos/casas/5037411/casa-en-venta-en-country-barrancas-urca-zona-norte-cordoba
4793247;CASA;169000;2023-11-01;HUMAN NEGOCIOS INMOBILIARIOS;250.0;160.0;3.0;3.0;1.0;SIETE SOLES;CORDOBA;-31.4406;-64.302485;https://clasificados.lavoz.com.ar/avisos/casas/4793247/7-soles-3-d-oport-pozo-posesion-45-dias-ctdo-eftvo-140-mil-dol
4846717;CASA;165000;2023-11-01;HOUSE NEGOCIOS INMOBILIARIOS;180.0;177.0;3.0;3.0;;POETA LUGONES;CORDOBA;-31.329856;-64.225728;https://clasificados.lavoz.com.ar/avisos/casas/4846717/chacras-del-norte-duplex-c-escritura-exc-calidad-y-terminaciones-recibo-men
4851419;DEPARTAMENTO;66000;2023-11-01;INMOVISION;66.0;;1.0;1.0;;CENTRO;CORDOBA;;;https://clasificados.lavoz.com.ar/avisos/departamentos/4851419/departamento-1-dormitorio-torre-fluss-frente-a-capitalinas
4960331;CASA;159900;2023-11-01;ARENAS JIMENA;236.0;236.0;4.0;2.0;1.0;GENERAL PAZ;CORDOBA;;;https://clasificados.lavoz.com.ar/avisos/casas/4960331/b%C2%B0-gral-paz-gran-casa-con-garage-recibe-menor
4949021;CASA;570000;2023-11-01;GLOBAL GROUP ML;990.0;550.0;4.0;4.0;;VALLE ESCONDIDO;CORDOBA;;;https://clasificados.lavoz.com.ar/avisos/casas/4949021/venta-casa-en-soles-valle-escondido-categoria
4948619;CASA;90000;2023-11-01;CORDOBA INVERSIONES INMUEBLES;150.0;230.0;3.0;;1.0;ALTO ALBERDI;CORDOBA;-31.405782;-64.213799;https://clasificados.lavoz.com.ar/avisos/casas/4948619/casa-apto-credito-bancor
4965668;DEPARTAMENTO;210000;2023-11-01;BIPPER;90.0;;2.0;2.0;;NUEVA CORDOBA;CORDOBA;-31.424323;-64.182716;https://clasificados.lavoz.com.ar/avisos/departamentos/4965668/imperdible-piso-2-dor-2-banos-a-estrenar
4962405;CASA;89000;2023-11-01;ESTEBAN & HERMIDA INMOBILIARIA;140.0;115.0;3.0;2.0;1.0;SOLARES DE SANTA MARIA;CORDOBA;-31.460739;-64.221079;https://clasificados.lavoz.com.ar/avisos/casas/4962405/solares-de-sta-maria-duplex-3-dorm-fte-plaza-c-garage
4971011;TERRENO;36500;2023-11-01;GRUPO MND;250.0;;;;;;CORDOBA;-31.478887;-64.266695;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4971011/colinas-de-manantiales-250-mts-venta
4969445;CASA;165000;2023-11-01;INMOBILIARIA CERCA TROVA;481.0;300.0;4.0;4.0;1.0;ALTA CORDOBA;CORDOBA;-31.392884;-64.182677;https://clasificados.lavoz.com.ar/avisos/casas/4969445/alta-cordoba-apta-para-vivienda-o-para-construir-en-altura-480-mts2
4971727;CASA;256000;2023-11-01;AAGAARD INVERSIONES INMOBILIARIAS;750.0;290.0;3.0;3.0;2.0;VALLE ESCONDIDO;CORDOBA;;;https://clasificados.lavoz.com.ar/avisos/casas/4971727/casa-en-venta-soles-vale-escondido
4928612;TERRENO;16000;2023-11-01;NUEVO CEIBO INMOBILIARIA;300.0;;;;;;SALSIPUEDES;;;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4928612/terreno-en-venta-%E2%80%93-villa-silvina-salsipuedes
4960666;TERRENO;85000;2023-11-01;ESTEBAN & HERMIDA INMOBILIARIA;360.0;;;;;;COSTAS DE MANANTIALES;-31.452846;-64.234936;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4960666/costas-de-manantiales-lote-360-mts2-apto-duplex
4967132;CASA;430000;2023-11-01;SEBASIAN ALONSO BROKER INMOBILIARIO;1000.0;396.0;3.0;3.0;2.0;ESTANCIA EL TERRON;MENDIOLAZA;;;https://clasificados.lavoz.com.ar/avisos/casas/4967132/estancia-terron-casa-en-venta
4878880;CASA;155000;2023-11-01;PRISMA PROPIEDADES;1250.0;210.0;3.0;2.0;2.0;CUATRO HOJAS;MENDIOLAZA;-31.257829;-64.29868;https://clasificados.lavoz.com.ar/avisos/casas/4878880/casa-3-dormitorios-country-cuatro-hojas-mendiolaza
4881976;DEPARTAMENTO;32500;2023-11-01;HOUSE NEGOCIOS INMOBILIARIOS;45.0;;1.0;1.0;;ALBERDI;CORDOBA;-31.40781;-64.198683;https://clasificados.lavoz.com.ar/avisos/departamentos/4881976/alberdi-a-mts-central-de-policia-muy-amplio-y-luminoso-cocina-separada
4901692;CASA;550000;2023-11-01;FACUNDO OLIVA NEGOCIOS INMOBILIARIOS;1000.0;450.0;4.0;4.0;4.0;LA RESERVA;CORDOBA;;;https://clasificados.lavoz.com.ar/avisos/casas/4901692/reserva-casa-de-categoria
4881961;DEPARTAMENTO;52000;2023-11-01;HOUSE NEGOCIOS INMOBILIARIOS;65.0;;2.0;1.0;;COFICO;CORDOBA;-31.400417;-64.17699;https://clasificados.lavoz.com.ar/avisos/departamentos/4881961/cofico-muy-luminoso-cocina-separada-gas-natural
4880944;CASA;148000;2023-11-01;CERRO INMOBILIARIA;252.0;125.0;3.0;3.0;1.0;MIRADORES DE MANANTIALES;CORDOBA;;;https://clasificados.lavoz.com.ar/avisos/casas/4880944/duplex-a-estrenar-miradores-de-manantiales-2
4842938;DEPARTAMENTO;79000;2023-11-01;CORSICO & ONETO. SERVICIOS INMOBILIARIOS INTEGRALES;138.0;;2.0;3.0;1.0;CENTRO;CORDOBA;;;https://clasificados.lavoz.com.ar/avisos/departamentos/4842938/regalo-3-dor-3-bns-depserv-externo-escritura-op-cochera-escritura
4881792;CASA;375000;2023-11-01;JB SRUR, LA INMOBILIARIA DE CORDOBA;726.0;336.0;4.0;3.0;1.0;VALLE ESCONDIDO;CORDOBA;-31.372962;-64.276923;https://clasificados.lavoz.com.ar/avisos/casas/4881792/jb-srur-vende-importante-propiedad-en-valle-escondido-balcon-4-d3b-recibe
4853288;DEPARTAMENTO;42600;2023-11-01;GRUPO CANTER;41.0;;1.0;1.0;;COFICO;CORDOBA;-31.399132;-64.178959;https://clasificados.lavoz.com.ar/avisos/departamentos/4853288/lanzamiento-mid-jeronimo
4990809;CASA;108000;2023-11-01;ROCA BIENES RAICES;250.0;152.0;3.0;2.0;2.0;AYACUCHO;CORDOBA;-31.381042;-64.172764;https://clasificados.lavoz.com.ar/avisos/casas/4990809/vendo-casa-ayacucho-3-dormitorios-coch-doble-patio
5018081;CASA;2500000;2023-11-01;LUIS SISTERO NEGOCIOS INMOBILIARIOS;500.0;700.0;;;2.0;NUEVA CORDOBA;CORDOBA;-31.429888;-64.184445;https://clasificados.lavoz.com.ar/avisos/casas/5018081/alquiler-importante-casa-sobre-hipolito-yrigoyen-nueva-cordoba
4197401;CASA;395000;2023-11-01;CABALEN PROPIEDADES;1250.0;500.0;3.0;4.0;3.0;VILLA BELGRANO;CORDOBA;-31.367591;-64.256425;https://clasificados.lavoz.com.ar/avisos/casas/4197401/villa-belgrano-casa-de-3-dormitorios-en-venta-pileta-quincho-cava-categoria.htm
5162699;DEPARTAMENTO;109000;2023-11-01;BODEM ADM.;75.0;;2.0;;;NUEVA CORDOBA;CORDOBA;;;https://clasificados.lavoz.com.ar/avisos/departamentos/5162699/nueva-cba-%E2%98%85-torre-duomo-%E2%98%85-2-dormitorios
3389625;CASA;1000000;2023-11-01;FEDERICO DIEHL INMUEBLES;990.0;685.0;4.0;3.0;3.0;LA RUFINA;LA CALERA;-31.349909;-64.31039;https://clasificados.lavoz.com.ar/avisos/casas/3389625/imponente-propiedad-venta-rufina-calidad-diseno.html
4356955;CASA;129000;2023-11-01;FINCATERRA BIENES RAICES;180.0;165.0;3.0;3.0;2.0;PRADOS DE MANANTIALES;CORDOBA;;;https://clasificados.lavoz.com.ar/avisos/casas/4356955/duplex-de-primer-nivel-en-prados-de-manantiales
5172049;DEPARTAMENTO;80000;2023-11-01;GRUPO ROYAP - INVERSIONES INMOBILIARIAS;41.0;;1.0;1.0;;NUEVA CORDOBA;CORDOBA;-31.423252;-64.18981;https://clasificados.lavoz.com.ar/avisos/departamentos/5172049/vendo-a-estrenar-nueva-cordoba-1-dorm-cbalcon-y-amenities
5112238;CASA;84000;2023-11-01;PROM INVERSIONES INMOBILIARIAS;180.0;70.0;2.0;1.0;;NUEVO POETA LUGONES;CORDOBA;-31.358699;-64.208263;https://clasificados.lavoz.com.ar/avisos/casas/5112238/nuevo-poeta-lugones-2-dormitorios
5162606;CASA;260000;2023-11-01;CB SERVICIOS INMOBILIARIOS;423.0;298.0;3.0;4.0;2.0;LA ESTANZUELA;LA CALERA;;;https://clasificados.lavoz.com.ar/avisos/casas/5162606/casa-de-categoria-a-mts-del-ingreso
