id;tipoPropiedad;precioUSD;fechaUltimaActualizacion;tipoVendedor;terrenoTotal;terrenoEdificado;cantDormitorios;cantBanos;cantCochera;barrio;ciudad;coordX;coordY;activo;URL
52157243;TERRENOS;75000;2023-08-14;INMOBILIARIA;200.0;-1.0;-1.0;-1.0;-1.0;ALBERDI;CORDOBA;-31.40695699999999;-64.209782;False;https://www.zonaprop.com.ar/propiedades/terreno-apto-construccion-sobre-calle-9-de-julio-al-52157243.html
52132167;CASA;315000;2023-08-08;INMOBILIARIA;250.0;404.0;3.0;4.0;-1.0;PATRIA;CORDOBA;-31.4085524;-64.1601332;False;https://www.zonaprop.com.ar/propiedades/venta-casa-3-dorm.-barrio-patria-zona-clinica-reina-52132167.html
52157249;DEPARTAMENTO;138000;2023-08-14;INMOBILIARIA;130.0;130.0;3.0;1.0;-1.0;DUPLEX DE 3 DORM. - HOUSING - Bdeg PASO DE LOS ANDES;CORDOBA;-31.4162634;-64.204312;False;https://www.zonaprop.com.ar/propiedades/duplex-de-3-dorm.-housing-b-paso-de-los-andes-52157249.html
52156400;CASA;54000;2023-08-13;INMOBILIARIA;250.0;75.0;2.0;2.0;2.0;ALTO ALBERDI;CORDOBA;-31.40841675;-64.23012543;False;https://www.zonaprop.com.ar/propiedades/venta-duplex-2-dormitorio-alto-alberdi-52156400.html
52156864;DEPARTAMENTO;42000;2023-08-13;INMOBILIARIA;52.0;52.0;1.0;1.0;-1.0;DEPARTAMENTO RIO IV OPORTUNIDAD;RIO CUARTO;-33.1231585;-64.3493441;False;https://www.zonaprop.com.ar/propiedades/departamento-rio-iv-oportunidad-52156864.html
52157232;CASA;100000;2023-08-14;INMOBILIARIA;165.0;-1.0;2.0;2.0;-1.0;CENTRO;CORDOBA;-31.4089694;-64.1809368;False;https://www.zonaprop.com.ar/propiedades/centro-zona-mercado-norte-2-locales-con-dos-52157232.html
52157133;CASA;130000;2023-08-14;INMOBILIARIA;362.0;109.0;2.0;2.0;-1.0;CASA DE UNA PLANTA - CLAROS DEL BOSQUE VILLAGE - CON PATIO Y COCHERA;CORDOBA;-31.4594302;-64.1520981;False;https://www.zonaprop.com.ar/propiedades/casa-de-una-planta-claros-del-bosque-village-con-52157133.html
52161210;DEPARTAMENTO;42000;2023-08-14;INMOBILIARIA;55.0;55.0;1.0;1.0;-1.0;ALBERDI;CORDOBA;-31.41105652;-64.19424438;False;https://www.zonaprop.com.ar/propiedades/certificado-apto-listo-1-dormitorio-b-centro-52161210.html
52156537;TERRENOS;190000;2023-08-13;INMOBILIARIA;210.0;210.0;-1.0;-1.0;-1.0;ALTA CORDOBA;CORDOBA;-31.420084;-64.18877411;False;https://www.zonaprop.com.ar/propiedades/terreno-para-edificio-alta-cba-proyecto-pre-aprobado-52156537.html
52132363;CASA;67000;2023-08-08;INMOBILIARIA;275.0;170.0;3.0;2.0;1.0;RESIDENCIAL VELEZ SARSFIELD;CORDOBA;-31.44885826;-64.20575714;False;https://www.zonaprop.com.ar/propiedades/venta-casa-residencial-velez-sarfield-cordoba-52132363.html
