nombre,descripcion,Latitud,Longitud
AC73 - Alta Cordoba (Parada Terminal),Baigorri 739  Entorno: 20 mts. Curso:110AC73,-31.392283,-64.184771
AC50 - Alta Cordoba (Parada),AV. JUAN B. JUSTO 3717  Entorno: 15 mts. Curso:180AC50,-31.382111,-64.176008
AC64 - Alta Cordoba (Parada),JERONIMO LUIS DE CABRERA 87  Entorno: 15 mts. Curso:122AC64,-31.400016,-64.176291
AC39 - Alta Cordoba (Parada),AV. JUAN B. JUSTO 2632  Entorno: 15 mts. Curso:0AC39,-31.394701,-64.175881
AC71 - Alta Cordoba (Parada),Francisco de Quevedo 717  Entorno: 10 mts. Curso:102AC71\n LINEA 35: 102,-31.384088,-64.184031
AC34 - Alta Cordoba (Parada),Avellaneda 1650  Entorno: 15 mts. Curso:20AC34\n LINEA 36: 20\n LINEA 35: 20,-31.395391,-64.188555
AC10 - Alta Cordoba (Parada),Urquiza 3015  Entorno: 15 mts. Curso:180AC10\n LINEA A: 178\n LINEA A1: 180,-31.380295,-64.185208
AC59 - Alta Cordoba (Parada),FAUSTINO ALLENDE 62  Entorno: 15 mts.AC59,-31.403346,-64.177246
AC15 - Alta Cordoba (Parada Terminal),Mariano Fragueiro 3000  Entorno: 20 mts. Curso:180AC15,-31.380511,-64.18381
AC22 - Alta Cordoba (Parada),Mariano Fragueiro 2215  Entorno: 15 mts. Curso:180AC22\n LINEA 32: 180\n LINEA 36: 180\n LINEA 35: 180,-31.389576,-64.183815
AC48 - Alta Cordoba (Parada),CALDERON DE LA BARCA 258  Entorno: 15 mts. Curso:270AC48,-31.385218,-64.177796
AC32 - Alta Cordoba (Parada),Urquiza 1968  Entorno: 15 mts. Curso:20AC32,-31.39225,-64.185818
AC04 - Alta Cordoba (Parada),Urquiza 2605  Entorno: 10 mts. Curso:180AC04\n LINEA A: 90\n LINEA A1: 90,-31.385046,-64.185196
AC36 - Alta Cordoba (Parada Terminal),JUAN B. JUSTO Y CALDERON DE LA BARCA  Entorno: 15 mts. Curso:190AC36,-31.38526,-64.176063
AC24 - Alta Cordoba (Parada Terminal),Mariano Fragueiro 2623  Entorno: 15 mts. Curso:180AC24\n LINEA 32: 180\n LINEA 36: 180\n LINEA 35: 180,-31.384885,-64.183806
AC21 - Alta Cordoba (Parada),Jose Baigorri 653  Entorno: 15 mts. Curso:110AC21,-31.392561,-64.183878
AC55 - Alta Cordoba (Parada Terminal),GONGORA 550-565  Entorno: 15 mts. Curso:90AC55,-31.380516,-64.181925
AC67 - Alta Cordoba (Parada),GONGORA 721  Entorno: 10 mts. Curso:90AC67,-31.380499,-64.184173
AC74 - Alta Cordoba (Parada),AV. JUAN B. JUSTO 3453-3468  Entorno: 15 mts. Curso:0AC74,-31.384853,-64.175993
AC02 - Alta Cordoba (Parada Terminal),Urquiza 2025-2090 (Plaza Rivadavia)  Entorno: 50 mts. Curso:200AC02\n LINEA A: 200\n LINEA A: 20\n LINEA A1: 202\n LINEA A1: 20\n LINEA A1: 200,-31.391446,-64.185471
AC06 - Alta Cordoba (Parada),Urquiza 1770  Entorno: 15 mts. Curso:20AC06\n LINEA A: 20\n LINEA A1: 20,-31.394576,-64.186771
AC43 - Alta Cordoba (Parada Terminal),JOSE BAIGORRI 133  Entorno: 15 mts. Curso:112AC43,-31.394624,-64.177276
AC69 - Alta Cordoba (Parada Terminal),Luis de Gongora 1009  Entorno: 10 mts. Curso:90AC69\n LINEA 35: 90,-31.380515,-64.188085
AC16 - Alta Cordoba (Parada Terminal),Mariano Fragueiro 1913-1917  Entorno: 20 mts. Curso:200AC16\n LINEA 32: 200\n LINEA 36: 200\n LINEA 35: 200,-31.393273,-64.184786
AC27 - Alta Cordoba (Parada Terminal),Juan Antonio Lavalleja 2120  Entorno: 30 mts. Curso:6AC27\n LINEA 32: 4\n LINEA 36: 2\n LINEA 35: 2,-31.391176,-64.18244
AC41 - Alta Cordoba (Parada),AV. JUAN B. JUSTO 3258  Entorno: 15 mts. Curso:0AC41,-31.387373,-64.175968
AC12 - Alta Cordoba (Parada),Urquiza 2707  Entorno: 15 mts. Curso:180AC12\n LINEA A: 180\n LINEA A1: 180,-31.383896,-64.185196
AC05 - Alta Cordoba (Parada),Urquiza 2329  Entorno: 15 mts. Curso:180AC05\n LINEA A: 180\n LINEA A1: 180,-31.388368,-64.185203
AC13 - Alta Cordoba (Parada Terminal),Baigorri 739  Entorno: 20 mts. Curso:290AC13\n LINEA 32: 110\n LINEA 36: 110\n LINEA 35: 110,-31.392268,-64.184821
AC51 - Alta Cordoba (Parada),AV. JUAN B. JUSTO 3860  Entorno: 15 mts. Curso:0AC51,-31.380021,-64.176044
AI22 - Altamira (Parada),Martin Cartechini 915  Entorno: 15 mts. Curso:358AI22,-31.420843,-64.133501
AI31 - Altamira (Parada),Argandoña 4840  Entorno: 15 mts. Curso:90AI31,-31.421865,-64.12372
AI32 - Altamira (Parada),Argandoña 4992  Entorno: 15 mts. Curso:88AI32,-31.421828,-64.122331
AI13 - Altamira (Parada),Estados Unidos 4700  Entorno: 15 mts. Curso:90AI13,-31.423731,-64.124885
AI14 - Altamira (Parada),Rio de la Plata 1007  Entorno: 15 mts. Curso:346AI14,-31.421718,-64.128848
AI26 - Altamira (Parada),Pasaje Saenz Peña 4488  Entorno: 15 mts. Curso:90AI26,-31.418675,-64.127936
AI09 - Altamira (Parada),Estados Unidos 3994-3978  Entorno: 15 mts. Curso:94AI09,-31.423513,-64.134163
AI04 - Altamira (Parada),López y Planes 4355  Entorno: 15 mts. Curso:268AI04,-31.422426,-64.129491
AI29 - Altamira (Parada),Rio Uruguay 1022  Entorno: 15 mts. Curso:180AI29,-31.421676,-64.127818
AI15 - Altamira (Parada),Rio de la Plata 909  Entorno: 15 mts. Curso:2AI15,-31.420583,-64.1288
AI05 - Altamira (Parada),López y Planes 4109  Entorno: 15 mts. Curso:274AI05,-31.422386,-64.131841
AI19 - Altamira (Parada),Cartechini 889  Entorno: 15 mts. Curso:180AI19,-31.420096,-64.133526
AI16 - Altamira (Parada),Rio de la Plata 721  Entorno: 15 mts. Curso:0AI16,-31.419048,-64.128795
AI07 - Altamira (Parada),López y Planes 3715  Entorno: 15 mts. Curso:284AI07,-31.422221,-64.135763
AI20 - Altamira (Parada),Cartechini 1089  Entorno: 15 mts. Curso:180AI20,-31.421971,-64.13352
AI25 - Altamira (Parada),Pasaje Saenz Peña 4185  Entorno: 15 mts. Curso:92AI25,-31.418646,-64.131783
AI08 - Altamira (Parada),López y Planes 3613  Entorno: 15 mts. Curso:280AI08,-31.422088,-64.137315
AI18 - Altamira (Parada),Pasaje Saenz Peña 4009  Entorno: 15 mts. Curso:272AI18,-31.418613,-64.132883
AI23 - Altamira (Parada),Martin Cartechini 726  Entorno: 15 mts. Curso:0AI23,-31.418973,-64.133486
AI01 - Altamira (Parada Terminal),S. PEÑA - CARTECHINI  Entorno: 15 mts. Curso:274AI01,-31.418578,-64.133508
AI03 - Altamira (Parada),Río de la Plata 1217  Entorno: 15 mts. Curso:20AI03,-31.423759,-64.128783
AI21 - Altamira (Parada),Martin Cartechini 1117  Entorno: 15 mts. Curso:6AI21,-31.422963,-64.133456
AI30 - Altamira (Parada),Argandoña 4688  Entorno: 15 mts. Curso:92AI30,-31.421865,-64.125915
AI11 - Altamira (Parada),Estados Unidos 4452  Entorno: 15 mts. Curso:92AI11,-31.42361,-64.128055
AI28 - Altamira (Parada),Rio Uruguay 822  Entorno: 15 mts. Curso:182AI28,-31.420116,-64.127791
AI12 - Altamira (Parada),Estados Unidos 4638  Entorno: 15 mts. Curso:92AI12,-31.423736,-64.126
AI06 - Altamira (Parada),López y Planes 3900  Entorno: 15 mts. Curso:276AI06,-31.422341,-64.134356
AI17 - Altamira (Parada),Pasaje Saenz Peña 4210  Entorno: 15 mts. Curso:268AI17,-31.41866,-64.130613
AI27 - Altamira (Parada),Pasaje Saenz Peña 4332  Entorno: 15 mts. Curso:90AI27,-31.418675,-64.129428
AI02 - Altamira (Parada Terminal),EEUU - CARTECHINI  Entorno: 15 mts. Curso:92AI02,-31.423528,-64.133521
AI10 - Altamira (Parada),Estados Unidos 4296  Entorno: 15 mts. Curso:90AI10,-31.423548,-64.130715
AA39 - Alto Alberdi (Parada),AV. DUARTE QUIROS 2822  Entorno: 15 mts. Curso:290AA39,-31.407971,-64.22078
AA99 - Alto Alberdi (Parada),Aguirre Cámara 580  Entorno: 15 mts. Curso:22AA99,-31.397831,-64.218575
AA09 - Alto Alberdi (Parada Terminal),Av Colon 2317  Entorno: 15 mts. Curso:290AA09,-31.404766,-64.21307
AA60 - Alto Alberdi (Parada),MAESTRO VIDAL 455  Entorno: 15 mts. Curso:26AA60,-31.410186,-64.224775
AA75 - Alto Alberdi (Parada),AV. DUARTE QUIROS 1728  Entorno: 15 mts.AA75,-31.41205,-64.207786
AA46 - Alto Alberdi (Parada),Av. Duarte Quiros 1984  Entorno: 15 mts. Curso:290AA46,-31.411011,-64.211191
AA87 - Alto Alberdi (Parada),Cayetano Silva 811  Entorno: 15 mts. Curso:202AA87,-31.396638,-64.216846
AA35 - Alto Alberdi (Parada),AV. DUARTE QUIROS 3290  Entorno: 15 mts. Curso:290AA35,-31.406363,-64.225835
AA70 - Alto Alberdi (Parada Terminal),DR. JUAN CAFFERATA 229  Entorno: 15 mts. Curso:200AA70,-31.40176,-64.22163
A915 - Alto Alberdi (Parada),Igualdad 3520  Entorno: 15 mts. Curso:114A915,-31.396073,-64.223473
AA02 - Alto Alberdi (Parada Terminal),Av Colon 2738 (Plaza J del Barco)  Entorno: 25 mts. Curso:110AA02\n LINEA B: 92\n LINEA B: 276\n LINEA B1: 104\n LINEA B1: 110\n LINEA B1: 290\n LINEA 81: 92,-31.40332,-64.217626
AA12 - Alto Alberdi (Parada),Monsenor de Andrea 829  Entorno: 15 mts. Curso:200AA12\n LINEA 82: 200\n LINEA 80: 200,-31.39742,-64.214556
AA06 - Alto Alberdi (Parada),Av Colon 3044  Entorno: 15 mts. Curso:290AA06\n LINEA B: 274\n LINEA B1: 290,-31.402288,-64.220881
AA44 - Alto Alberdi (Parada),AV. DUARTE QUIROS 2329  Entorno: 15 mts. Curso:110AA44,-31.409721,-64.215258
AA82 - Alto Alberdi (Parada),La Tablada 2276  Entorno: 15 mts. Curso:290AA82,-31.400915,-64.210693
AA20 - Alto Alberdi (Parada Terminal),Av Colon 2372-2382  Entorno: 17 mts. Curso:290AA20\n LINEA 81: 278,-31.404605,-64.213575
AA32 - Alto Alberdi (Parada),LUIS DE AZPEITIA 3425  Entorno: 15 mts. Curso:100AA32,-31.408083,-64.227933
A909 - Alto Alberdi (Parada Terminal),PUENTE ZIPOLI  Entorno: 15 mts. Curso:202A909,-31.3952,-64.222736
AA49 - Alto Alberdi (Parada),AV. DUARTE QUIROS 3566  Entorno: 15 mts. Curso:280AA49,-31.405713,-64.22861
AA52 - Alto Alberdi (Parada),AV. SANTA ANA 2777  Entorno: 15 mts. Curso:104AA52,-31.414316,-64.221776
AA18 - Alto Alberdi (Parada),Colon 2656-2658  Entorno: 15 mts. Curso:290AA18\n LINEA 81: 286,-31.403651,-64.216543
AA80 - Alto Alberdi (Parada),Silvestre Remonda 388  Entorno: 15 mts. Curso:22AA80,-31.403775,-64.209519
AA25 - Alto Alberdi (Parada Terminal),AV. COLON Y GARZON MACEDA  Entorno: 15 mts. Curso:110AA25,-31.403113,-64.21832
A900 - Alto Alberdi (Parada),Aguirre Cámara 796  Entorno: 15 mts. Curso:20A900,-31.39656,-64.218021
AA28 - Alto Alberdi (Parada Terminal),ZIPOLI-HUMBERTO 1º  Entorno: 15 mts. Curso:200AA28,-31.397775,-64.223831
AA62 - Alto Alberdi (Parada),MAESTRO VIDAL 127  Entorno: 15 mts. Curso:26AA62,-31.405195,-64.223036
AA04 - Alto Alberdi (Parada),Av Colon 2470  Entorno: 15 mts.AA04,-31.404481,-64.214098
AA45 - Alto Alberdi (Parada),AV. DUARTE QUIROS 2168-2175  Entorno: 15 mts. Curso:290AA45,-31.410348,-64.213268
AA47 - Alto Alberdi (Parada),Duarte Quirós 1939  Entorno: 15 mts. Curso:110AA47,-31.4112,-64.210573
AA89 - Alto Alberdi (Parada),Humberto Primo 3134  Entorno: 15 mts. Curso:290AA89,-31.398633,-64.221176
AA23 - Alto Alberdi (Parada Terminal),DUARTE QUIROS Y M. VIDAL  Entorno: 15 mts. Curso:110AA23,-31.406975,-64.223928
AA96 - Alto Alberdi (Parada),Domingo Zípoli 481  Entorno: 15 mts. Curso:198AA96,-31.397445,-64.223696
AA36 - Alto Alberdi (Parada),AV. DUARTE QUIROS 3173  Entorno: 15 mts. Curso:110AA36,-31.406735,-64.224671
AA72 - Alto Alberdi (Parada),MAESTRO VIDAL 264  Entorno: 15 mts. Curso:200AA72,-31.406683,-64.22378
A916 - Alto Alberdi (Parada),Igualdad 3896-3911  Entorno: 15 mts. Curso:112A916,-31.394378,-64.23007
AA11 - Alto Alberdi (Parada),Octavio Pinto 2100  Entorno: 15 mts. Curso:330AA11\n LINEA 82: 330\n LINEA 80: 330\n LINEA 80: 328,-31.395838,-64.209628
AA85 - Alto Alberdi (Parada),Enrique Tornú 2696  Entorno: 15 mts. Curso:286AA85,-31.396693,-64.214051
AA05 - Alto Alberdi (Parada),Av Colon 2477-2480  Entorno: 15 mts. Curso:110AA05\n LINEA B: 92\n LINEA B: 290\n LINEA B1: 106\n LINEA B1: 110\n LINEA B1: 290,-31.404268,-64.214635
AA77 - Alto Alberdi (Parada),Santa Rosa 3394  Entorno: 15 mts. Curso:288AA77,-31.399858,-64.224425
AA33 - Alto Alberdi (Parada),JUANA AZURDUY 396  Entorno: 15 mts. Curso:192AA33,-31.407863,-64.227633
A902 - Alto Alberdi (Parada),12 de Octubre 2405  Entorno: 15 mts. Curso:110A902,-31.398573,-64.211343
AA03 - Alto Alberdi (Parada),Av Colon 3052-3069  Entorno: 15 mts. Curso:110AA03\n LINEA B: 100\n LINEA B1: 106\n LINEA B1: 110\n LINEA 81: 280,-31.402178,-64.221245
AA71 - Alto Alberdi (Parada),DR. JUAN CAFFERATA 11  Entorno: 15 mts. Curso:200AA71,-31.403771,-64.222525
A910 - Alto Alberdi (Parada),AV. DUARTE QUIROS 2168-2175  Entorno: 15 mts. Curso:110A910,-31.41033,-64.213318
AA51 - Alto Alberdi (Parada),AV. DUARTE QUIROS 3309  Entorno: 15 mts. Curso:110AA51,-31.406209,-64.226331
AA21 - Alto Alberdi (Parada),Angel Roffo 2431  Entorno: 15 mts. Curso:110AA21\n LINEA 83: 110,-31.395528,-64.210303
AA40 - Alto Alberdi (Parada),AV. DUARTE QUIROS 2765  Entorno: 15 mts. Curso:110AA40,-31.408255,-64.219881
AA90 - Alto Alberdi (Parada),Humberto Primo 3398  Entorno: 15 mts. Curso:290AA90,-31.397906,-64.223398
AA92 - Alto Alberdi (Parada),Igualdad 3590  Entorno: 15 mts. Curso:294AA92,-31.395301,-64.226025
A901 - Alto Alberdi (Parada),12 de Octubre 2737  Entorno: 15 mts. Curso:112A901,-31.397421,-64.214933
AA16 - Alto Alberdi (Parada),Pedro Zanni 482  Entorno: 15 mts. Curso:20AA16\n LINEA 82: 20\n LINEA 80: 20,-31.402084,-64.211428
AA19 - Alto Alberdi (Parada),Colon 2905  Entorno: 15 mts. Curso:106AA19\n LINEA 81: 104,-31.402691,-64.21966
AA08 - Alto Alberdi (Parada Terminal),Av Colon 2501  Entorno: 15 mts. Curso:96AA08\n LINEA 82: 110\n LINEA 80: 100\n LINEA 80: 96\n LINEA 81: 96\n LINEA 82: 96,-31.404148,-64.215015
AA63 - Alto Alberdi (Parada),DR. JUAN CAFFERATA 86  Entorno: 15 mts. Curso:26AA63,-31.403281,-64.2222
AA34 - Alto Alberdi (Parada),CJAL. PEÑALOZA 373  Entorno: 15 mts. Curso:16AA34,-31.40787,-64.226088
AA95 - Alto Alberdi (Parada),Igualdad 4166  Entorno: 15 mts. Curso:304AA95,-31.393396,-64.231985
AA78 - Alto Alberdi (Parada),Juan Piñero 266  Entorno: 15 mts. Curso:200AA78,-31.405405,-64.227224
AA97 - Alto Alberdi (Parada),La Rioja 3309  Entorno: 15 mts. Curso:112AA97,-31.399196,-64.22321
AA74 - Alto Alberdi (Parada),MAESTRO VIDAL 778  Entorno: 15 mts. Curso:194AA74,-31.41558,-64.226375
AA10 - Alto Alberdi (Parada),Monsenor de Andrea 1050  Entorno: 15 mts. Curso:200AA10\n LINEA 82: 200\n LINEA 80: 200,-31.395371,-64.213686
AA84 - Alto Alberdi (Parada),Enrique Tornú 2494  Entorno: 15 mts. Curso:290AA84,-31.397301,-64.211626
AA64 - Alto Alberdi (Parada Terminal),SANTA ROSA 3150  Entorno: 15 mts. Curso:294AA64,-31.400706,-64.221705
AA07 - Alto Alberdi (Parada Terminal),Av Colon 3268  Entorno: 15 mts. Curso:292AA07\n LINEA B: 278\n LINEA B1: 292\n LINEA 81: 286,-31.401426,-64.223488
AA24 - Alto Alberdi (Parada Terminal),AV. SANATA ANA Y ATTE GUILLERMO BROWN  Entorno: 15 mts. Curso:280AA24,-31.414563,-64.220601
A905 - Alto Alberdi (Parada),Enfermera Clermont 415  Entorno: 15 mts. Curso:200A905,-31.40296,-64.210478
AA69 - Alto Alberdi (Parada),LA RIOJA 3111  Entorno: 15 mts. Curso:126AA69,-31.399916,-64.220926
A911 - Alto Alberdi (Parada),AV. DUARTE QUIROS 1717-1728  Entorno: 15 mts. Curso:110A911,-31.41193,-64.208283
AA22 - Alto Alberdi (Parada),Angel Roffo 2633  Entorno: 15 mts. Curso:112AA22\n LINEA 83: 112,-31.394828,-64.212518
AA53 - Alto Alberdi (Parada),AV. SANTA ANA 2477  Entorno: 15 mts. Curso:102AA53,-31.415143,-64.217551
AA42 - Alto Alberdi (Parada),AV. DUARTE QUIROS 2603  Entorno: 15 mts. Curso:110AA42,-31.408895,-64.217868
AA91 - Alto Alberdi (Parada),Igualdad 3520  Entorno: 15 mts. Curso:292AA91,-31.396058,-64.223506
AA93 - Alto Alberdi (Parada),Igualdad 3698  Entorno: 15 mts. Curso:280AA93,-31.395018,-64.227168
AA76 - Alto Alberdi (Parada),Duarte Quirós 2175  Entorno: 15 mts.AA76,-31.410481,-64.212971
A906 - Alto Alberdi (Parada Terminal),Av Colon 2738 (Plaza J del Barco)  Entorno: 25 mts. Curso:290A906,-31.403345,-64.217563
AA15 - Alto Alberdi (Parada Terminal),Monsenor de Andrea 1201  Entorno: 15 mts. Curso:202AA15\n LINEA 83: 202\n LINEA 83: 200\n LINEA 82: 202\n LINEA 80: 202\n LINEA 83: 204,-31.393365,-64.212823
AA17 - Alto Alberdi (Parada Terminal),Av Colon 3323  Entorno: 15 mts. Curso:110AA17\n LINEA B: 100\n LINEA B1: 100\n LINEA B1: 92,-31.40115,-64.22439
AA01 - Alto Alberdi (Parada Terminal),Monsenor de Andrea 379  Entorno: 15 mts. Curso:200AA01\n LINEA 82: 200\n LINEA 80: 200,-31.402171,-64.21661
AA61 - Alto Alberdi (Parada),MAESTRO VIDAL 347  Entorno: 15 mts. Curso:28AA61,-31.407448,-64.22402
AA37 - Alto Alberdi (Parada Terminal),AV. DUARTE QUIROS 3040  Entorno: 15 mts. Curso:290AA37,-31.407201,-64.223195
AA98 - Alto Alberdi (Parada),Aguirre Cámara 424  Entorno: 15 mts. Curso:20AA98,-31.399401,-64.219305
AA57 - Alto Alberdi (Parada),Colón 2773  Entorno: 10 mts. Curso:110AA57,-31.403201,-64.21801
AA83 - Alto Alberdi (Parada),Enrique Tornú 2350  Entorno: 15 mts. Curso:294AA83,-31.397736,-64.210195
AA65 - Alto Alberdi (Parada),DOMINGO ZIPOLI 354  Entorno: 15 mts. Curso:24AA65,-31.399015,-64.224251
AA79 - Alto Alberdi (Parada),Colón 2905  Entorno: 15 mts.AA79,-31.401964,-64.222001
A904 - Alto Alberdi (Parada),Enfermera Clermont 617  Entorno: 15 mts. Curso:200A904,-31.401099,-64.209726
AA26 - Alto Alberdi (Parada Terminal),DUARTE QUIROS Y BV. JUAN PIÑERO  Entorno: 20 mts. Curso:98AA26,-31.405895,-64.227291
AA67 - Alto Alberdi (Parada),DOMINGO ZIPOLI 622-635  Entorno: 15 mts. Curso:184AA67,-31.396736,-64.223393
A912 - Alto Alberdi (Parada),AV. SANTA ANA 2777  Entorno: 15 mts. Curso:284A912,-31.414328,-64.221733
AA29 - Alto Alberdi (Parada Terminal),PUENTE ZIPOLI  Entorno: 15 mts. Curso:14AA29,-31.395238,-64.222756
AA54 - Alto Alberdi (Parada),AV. SANTA ANA 2131  Entorno: 15 mts. Curso:104AA54,-31.415895,-64.214051
AA14 - Alto Alberdi (Parada),Monsenor de Andrea 600  Entorno: 15 mts. Curso:200AA14\n LINEA 82: 200\n LINEA 80: 200,-31.39926,-64.21536
AA41 - Alto Alberdi (Parada),AV. DUARTE QUIROS 2620  Entorno: 15 mts. Curso:290AA41,-31.408736,-64.218351
AA88 - Alto Alberdi (Parada),Cayetano Silva 525  Entorno: 15 mts. Curso:200AA88,-31.39944,-64.218063
AA94 - Alto Alberdi (Parada),Igualdad 3896-3911  Entorno: 15 mts. Curso:284AA94,-31.394364,-64.230115
AA30 - Alto Alberdi (Parada Terminal),LUIS DE AZPEITIA 3609  Entorno: 15 mts. Curso:104AA30,-31.407821,-64.229865
AA48 - Alto Alberdi (Parada),AV. DUARTE QUIROS 1717-1728  Entorno: 15 mts. Curso:290AA48,-31.41192,-64.20832
A907 - Alto Alberdi (Parada),Av Colon 3052-3069  Entorno: 15 mts. Curso:290A907,-31.402235,-64.221043
AA38 - Alto Alberdi (Parada),AV. DUARTE QUIROS 2921  Entorno: 15 mts. Curso:110AA38,-31.407621,-64.221886
A903 - Alto Alberdi (Parada),12 de Octubre 2229  Entorno: 15 mts. Curso:110A903,-31.399268,-64.209148
AA73 - Alto Alberdi (Parada),MAESTRO VIDAL 446  Entorno: 15 mts. Curso:194AA73,-31.409888,-64.224863
AA27 - Alto Alberdi (Parada Terminal),CNEL PEDRO ZANNI Y DR. ENRIQUE TORNU  Entorno: 15 mts. Curso:20AA27,-31.397938,-64.209653
AA58 - Alto Alberdi (Parada),Colón 2523  Entorno: 10 mts. Curso:112AA58,-31.404028,-64.21567
AA86 - Alto Alberdi (Parada),Enrique Tornú 2856  Entorno: 15 mts. Curso:294AA86,-31.396096,-64.216181
AA66 - Alto Alberdi (Parada Terminal),DOMINGO ZIPOLI 550  Entorno: 15 mts. Curso:8AA66,-31.397038,-64.223535
AA68 - Alto Alberdi (Parada),LA RIOJA 3317  Entorno: 15 mts. Curso:112AA68,-31.399821,-64.221218
A914 - Alto Alberdi (Parada),DOMINGO ZIPOLI 622-635  Entorno: 15 mts. Curso:16A914,-31.396695,-64.223373
AA13 - Alto Alberdi (Parada),Pedro Zanni 784  Entorno: 15 mts. Curso:20AA13\n LINEA 82: 20\n LINEA 80: 20,-31.39909,-64.210146
AA43 - Alto Alberdi (Parada),AV. DUARTE QUIROS 2434  Entorno: 15 mts. Curso:290AA43,-31.409408,-64.216233
AA81 - Alto Alberdi (Parada),Silvestre Remonda 568  Entorno: 15 mts. Curso:34AA81,-31.401806,-64.208616
AA31 - Alto Alberdi (Parada),LUIS DE AZPEITIA 3576  Entorno: 15 mts. Curso:278AA31,-31.40789,-64.229431
A908 - Alto Alberdi (Parada),Av Colon 2477-2480  Entorno: 15 mts. Curso:290A908,-31.404283,-64.21459
AA50 - Alto Alberdi (Parada Terminal),AV. DUARTE QUIROS 3513  Entorno: 15 mts. Curso:102AA50,-31.405771,-64.228276
AA55 - Alto Alberdi (Parada),AV. SANTA ANA 1969  Entorno: 15 mts. Curso:102AA55,-31.416333,-64.211426
AP17 - Alto Gral Paz (Parada),Eufrasio Loza 365  Entorno: 10 mts. Curso:162AP17,-31.40909,-64.156216
AP09 - Alto Gral Paz (Parada),Acoyte 374 Acoyte 374 Entorno: 15 mts. Curso:164AP09,-31.407823,-64.15242
AP18 - Alto Gral Paz (Parada),Eufrasio Loza 215  Entorno: 10 mts. Curso:164AP18,-31.410441,-64.15575
AP10 - Alto Gral Paz (Parada),Acoyte 505 Acoyte 505 Entorno: 15 mts. Curso:184AP10,-31.406075,-64.153031
AP24 - Alto Gral Paz (Parada),AV. 24 DE SEPTIEMBRE 2071  Entorno: 15 mts. Curso:252AP24,-31.411125,-64.156645
AP05 - Alto Gral Paz (Parada Terminal),Achupayas 300 Achupayas 300 Entorno: 15 mts. Curso:336AP05,-31.408786,-64.151148
AP19 - Alto Gral Paz (Parada),Garibaldi 400  Entorno: 10 mts. Curso:344AP19,-31.408808,-64.155026
AP21 - Alto Gral Paz (Parada),Gavilan 284  Entorno: 15 mts. Curso:342AP21,-31.40747,-64.153403
AP04 - Alto Gral Paz (Parada Terminal),Av Patria 521 Av Patria 521 Entorno: 20 mts. Curso:162AP04\n LINEA B: 162\n LINEA B1: 162,-31.407761,-64.158345
AP26 - Alto Gral Paz (Parada Terminal),Av Patria 683-698  Entorno: 15 mts. Curso:342AP26,-31.406311,-64.15892
AP11 - Alto Gral Paz (Parada),Eufrasio Loza 496 Eufrasio Loza 496 Entorno: 15 mts. Curso:162AP11,-31.407753,-64.156713
AP06 - Alto Gral Paz (Parada),Achupayas 425 Achupayas 425 Entorno: 15 mts. Curso:342AP06,-31.407146,-64.151791
AP20 - Alto Gral Paz (Parada),Oncativo 2396  Entorno: 10 mts. Curso:70AP20,-31.406046,-64.154096
AP25 - Alto Gral Paz (Parada),AV. PATRIA 421  Entorno: 15 mts. Curso:174AP25,-31.407883,-64.158468
AP12 - Alto Gral Paz (Parada Terminal),Eufrasio Loza 650 Eufrasio Loza 650 Entorno: 15 mts. Curso:168AP12,-31.405931,-64.157369
AP22 - Alto Gral Paz (Parada),Gavilan 28  Entorno: 15 mts. Curso:340AP22,-31.40923,-64.152746
AP15 - Alto Gral Paz (Parada),Lituania 2525  Entorno: 10 mts. Curso:260AP15,-31.404978,-64.153036
AP07 - Alto Gral Paz (Parada),Achupayas 550 Achupayas 550 Entorno: 15 mts. Curso:342AP07,-31.405883,-64.152253
AP13 - Alto Gral Paz (Parada Terminal),Av Patria 683-698  Entorno: 15 mts. Curso:160AP13\n LINEA B: 342\n LINEA B1: 342,-31.40641,-64.158869
AP14 - Alto Gral Paz (Parada),Sarmiento 1911 Sarmiento 1911 Entorno: 15 mts. Curso:252AP14,-31.408518,-64.159405
AP23 - Alto Gral Paz (Parada),Av Patria 438  Entorno: 15 mts. Curso:344AP23\n LINEA B: 336\n LINEA B1: 344,-31.408906,-64.157971
AP02 - Alto Gral Paz (Parada),Patr282 Av Patria y Lima Entorno: 25 mts. Curso:344AP02\n LINEA B: 340\n LINEA B1: 340,-31.410511,-64.1574
AP16 - Alto Gral Paz (Parada),Libertad 2323  Entorno: 10 mts. Curso:252AP16,-31.404866,-64.155023
AP08 - Alto Gral Paz (Parada),Acoyte 215 Acoyte 215 Entorno: 15 mts. Curso:162AP08,-31.409261,-64.151846
AP01 - Alto Gral Paz (Parada Terminal),Av Patria 480  Entorno: 14 mts.AP01,-31.408423,-64.158143
AV08 - Alto Verde (Parada),La Ramada 4086  Entorno: 15 mts. Curso:12AV08,-31.368001,-64.215648
AV02 - Alto Verde (Parada),Benito Quinquela Martín 3168  Entorno: 15 mts. Curso:292AV02,-31.367446,-64.215193
AV05 - Alto Verde (Parada),La Ramada 3126  Entorno: 15 mts. Curso:20AV05,-31.373045,-64.21675
AV01 - Alto Verde (Parada Terminal),MANUEL CARDENOSA Y LA HIERRA  Entorno: 15 mts. Curso:128AV01,-31.368126,-64.21468
AV03 - Alto Verde (Parada),La Hierra 3161  Entorno: 15 mts. Curso:192AV03,-31.373681,-64.215983
